token,symbol,name,exch_seg
7549,714AP40-SG,714AP40,NSE
12666,762AS32-SG,762AS32,NSE
12578,ICICIFIN-EQ,ICICIFIN,NSE
14439,JKTYRE-BL,JKTYRE,NSE
6248,PREMIER-BE,PREMIER,NSE
827,DEEPAKFERT-EQ,DEEPAKFERT,NSE
12716,TEAMLEASE-EQ,TEAMLEASE,NSE
6045,PASUPTAC-EQ,PASUPTAC,NSE
14768,V2RETAIL-BL,V2RETAIL,NSE
10720,76TN32-SG,76TN32,NSE
21649,56HR24-SG,56HR24,NSE
11603,781UP34-SG,781UP34,NSE
9708,769MZ31-SG,769MZ31,NSE
15291,HERCULES-BL,HERCULES,NSE
13046,MPHASIS-BL,MPHASIS,NSE
29736,NIBL-BL,NIBL,NSE
9086,RSDFSC27GR-MF,RSDFSC27GR,NSE
592,GRAPHITE-EQ,GRAPHITE,NSE
6952,TARSONS-BL,TARSONS,NSE
14400,AMDIND-BL,AMDIND,NSE
7838,NETF-EQ,NETF,NSE
14607,TGBHOTELS-EQ,TGBHOTELS,NSE
16791,TATACAPHSG-N4,TATACAPHSG,NSE
10718,772AP35-SG,772AP35,NSE
17497,FICRF2DPD-MF,FICRF2DPD,NSE
4099,GS311224C-GS,GS311224C,NSE
15254,CEATLTD-EQ,CEATLTD,NSE
12241,BALRAMCHIN-BL,BALRAMCHIN,NSE
8266,SOFTTECH-EQ,SOFTTECH,NSE
17922,GEEKAYWIRE-EQ,GEEKAYWIRE,NSE
9311,STARTECK-BL,STARTECK,NSE
16965,TATAMTRDVR-EQ,TATAMTRDVR,NSE
13707,NOVARTIND-BL,NOVARTIND,NSE
13369,757GJ31-SG,757GJ31,NSE
23845,UFIS2QPRG5-MF,UFIS2QPRG5,NSE
22071,67RJ24-SG,67RJ24,NSE
16240,EBBETF0423-BL,EBBETF0423,NSE
9922,786MZ32-SG,786MZ32,NSE
10704,MOMENTUM-BL,MOMENTUM,NSE
12961,TCFSL-NM,TCFSL,NSE
5355,EXXARO-BL,EXXARO,NSE
2185,AKG-BL,AKG,NSE
2997,SANGHIIND-EQ,SANGHIIND,NSE
8648,SFMP61GD-MF,SFMP61GD,NSE
291,69PY29-SG,69PY29,NSE
2085,MAHSCOOTER-EQ,MAHSCOOTER,NSE
10966,745SK32-SG,745SK32,NSE
20518,720AR30-SG,720AR30,NSE
15222,PATINTLOG-BL,PATINTLOG,NSE
19199,TI-BL,TI,NSE
14223,TIIL-EQ,TIIL,NSE
7530,70MN31B-SG,70MN31B,NSE
11404,779RJ32-SG,779RJ32,NSE
637,CHAMBLFERT-EQ,CHAMBLFERT,NSE
22052,565RJ25-SG,565RJ25,NSE
7534,704UP31-SG,704UP31,NSE
16783,GET&D-EQ,GET&D,NSE
99926025,Nifty PSU Bank,NIFTY PSU BANK,NSE
11792,SUZLONPP-E1,SUZLONPP,NSE
5117,SGIL-BL,SGIL,NSE
513,BOMDYEING-EQ,BOMDYEING,NSE
9668,HIKAL-EQ,HIKAL,NSE
2134,698AS31-SG,698AS31,NSE
7714,719PN37-SG,719PN37,NSE
12282,CALSOFT-BL,CALSOFT,NSE
18474,719GS2060-GS,719GS2060,NSE
12732,182D010623-TB,182D010623,NSE
14284,182D240823-TB,182D240823,NSE
21720,650PN23-SG,650PN23,NSE
31258,NDL-EQ,NDL,NSE
4157,KEYFINSERV-EQ,KEYFINSERV,NSE
13451,RATNAMANI-EQ,RATNAMANI,NSE
1380,IREDA-N2,IREDA,NSE
7154,685GA31C-SG,685GA31C,NSE
14304,FSL-EQ,FSL,NSE
14856,OMAXE-BL,OMAXE,NSE
19295,TERASOFT-BL,TERASOFT,NSE
2295,HLEGLAS-BL,HLEGLAS,NSE
18581,KIRLOSBROS-EQ,KIRLOSBROS,NSE
7511,696PY30-SG,696PY30,NSE
11022,ABINFRA-SM,ABINFRA,NSE
12667,76GJ32-SG,76GJ32,NSE
626,691AP39-SG,691AP39,NSE
2873,HITECH-BL,HITECH,NSE
14301,PFC-BL,PFC,NSE
3726,665WB28-SG,665WB28,NSE
19937,KILITCH-EQ,KILITCH,NSE
18638,IBULHSGFIN-NF,IBULHSGFIN,NSE
12121,AARTISURF-P1,AARTISURF,NSE
2239,703MP31-SG,703MP31,NSE
3713,684RJ31-SG,684RJ31,NSE
99926064,NIFTY200 QUALTY30,NIFTY200 QUALTY30,NSE
9422,SILVERTUC-EQ,SILVERTUC,NSE
13477,IBULHSGFIN-ZV,IBULHSGFIN,NSE
21981,673MP30-SG,673MP30,NSE
6867,63GS2023-GS,63GS2023,NSE
14504,BALAMINES-BL,BALAMINES,NSE
19764,ADFFOODS-BL,ADFFOODS,NSE
12510,JBMA-BL,JBMA,NSE
9219,TPLPLASTEH-EQ,TPLPLASTEH,NSE
21967,719MP40-SG,719MP40,NSE
110,SHAREINDIA-BL,SHAREINDIA,NSE
12108,HDFCPVTBAN-EQ,HDFCPVTBAN,NSE
10633,HDFCNIF100-EQ,HDFCNIF100,NSE
10367,78GJ32A-SG,78GJ32A,NSE
16088,PRINCEPIPE-BL,PRINCEPIPE,NSE
8614,INDOBORAX-EQ,INDOBORAX,NSE
17927,BAYERCROP-EQ,BAYERCROP,NSE
24231,OMINFRAL-EQ,OMINFRAL,NSE
609,665ML30-SG,665ML30,NSE
14586,SRHHYPOLTD-BL,SRHHYPOLTD,NSE
7513,70GA31A-SG,70GA31A,NSE
4125,GS090325C-GS,GS090325C,NSE
13445,BALPHARMA-BL,BALPHARMA,NSE
27300,RTNINDIA-BL,RTNINDIA,NSE
15684,L&TFINANCE-Y6,L&TFINANCE,NSE
13740,SHYAMTEL-EQ,SHYAMTEL,NSE
16838,TATACAPHSG-N7,TATACAPHSG,NSE
6558,693UP31-SG,693UP31,NSE
27008,HEXATRADEX-EQ,HEXATRADEX,NSE
15191,BGRENERGY-BL,BGRENERGY,NSE
12887,VSTIND-BL,VSTIND,NSE
11458,KOTAKNV20-BL,KOTAKNV20,NSE
7713,718AP40-SG,718AP40,NSE
10491,AGNI-SM,AGNI,NSE
25311,UFIQIPRPVI-MF,UFIQIPRPVI,NSE
13868,AARTIPHARM-EQ,AARTIPHARM,NSE
22148,719WB29-SG,719WB29,NSE
1137,APOLLO-BL,APOLLO,NSE
3586,MOKSH-EQ,MOKSH,NSE
7339,ABSLNN50ET-EQ,ABSLNN50ET,NSE
22303,646JK30-SG,646JK30,NSE
11457,KOTAKNV20-EQ,KOTAKNV20,NSE
10190,781TN52-SG,781TN52,NSE
3507,MAFANG-EQ,MAFANG,NSE
4982,633AS26-SG,633AS26,NSE
7710,714WB32-SG,714WB32,NSE
9741,PARADEEP-EQ,PARADEEP,NSE
17997,PGIMCSR3D-MF,PGIMCSR3D,NSE
21982,735MP29-SG,735MP29,NSE
22241,EBBETF0431-BL,EBBETF0431,NSE
4895,719ML41-SG,719ML41,NSE
11059,364D210923-TB,364D210923,NSE
8198,713TN47-SG,713TN47,NSE
31837,SREEL-EQ,SREEL,NSE
2225,H3360D30DD-MF,H3360D30DD,NSE
2192,SUNDARMHLD-BL,SUNDARMHLD,NSE
2621,AVG-SM,AVG,NSE
12167,BBTCL-BL,BBTCL,NSE
702,HEMIPROP-BL,HEMIPROP,NSE
16795,ARCHIDPLY-EQ,ARCHIDPLY,NSE
2578,722KA38A-SG,722KA38A,NSE
11472,LLOYDS-SM,LLOYDS,NSE
2809,RAJSREESUG-EQ,RAJSREESUG,NSE
767,689MP40-SG,689MP40,NSE
714,SHALBY-EQ,SHALBY,NSE
11231,SHK-BL,SHK,NSE
13923,PLASTIBLEN-BL,PLASTIBLEN,NSE
12913,SARVESHWAR-EQ,SARVESHWAR,NSE
5536,687HR31-SG,687HR31,NSE
21020,FMNL-BL,FMNL,NSE
12277,SFMP71DD-MF,SFMP71DD,NSE
6600,GENUSPAPER-EQ,GENUSPAPER,NSE
25640,IDBIGOLD-EQ,IDBIGOLD,NSE
17062,PALREDTEC-EQ,PALREDTEC,NSE
3162,SIMPLEXINF-EQ,SIMPLEXINF,NSE
11588,741GJ26-SG,741GJ26,NSE
13790,182D200723-TB,182D200723,NSE
192,NHAI-N6,NHAI,NSE
7894,645RJ27A-SG,645RJ27A,NSE
12807,SWARAJENG-BL,SWARAJENG,NSE
418,604AS25-SG,604AS25,NSE
22456,67PN40-SG,67PN40,NSE
1830,658GA31-SG,658GA31,NSE
20988,INDIGRID-IV,INDIGRID,NSE
13839,DONEAR-EQ,DONEAR,NSE
17410,PREMEXPLN-BL,PREMEXPLN,NSE
22358,MACPOWER-BL,MACPOWER,NSE
12400,GODFRYPHLP-BL,GODFRYPHLP,NSE
140,SRPL-EQ,SRPL,NSE
3744,FINEORG-EQ,FINEORG,NSE
1194,GLAND-BL,GLAND,NSE
10255,795AP40A-SG,795AP40A,NSE
12664,757HR30-SG,757HR30,NSE
9260,ARROWGREEN-EQ,ARROWGREEN,NSE
6874,74GS2035-GS,74GS2035,NSE
4005,GS200324C-GS,GS200324C,NSE
11373,BIOCON-EQ,BIOCON,NSE
9830,807AP36-SG,807AP36,NSE
19205,HEADSUP-EQ,HEADSUP,NSE
1938,662UP31-SG,662UP31,NSE
18371,NDGL-EQ,NDGL,NSE
29578,NIF100BEES-BL,NIF100BEES,NSE
10330,778ML31-SG,778ML31,NSE
29430,ANKITMETAL-EQ,ANKITMETAL,NSE
8998,MRO-TEK-EQ,MRO-TEK,NSE
21717,73PN34-SG,73PN34,NSE
14908,KDDL-EQ,KDDL,NSE
8324,712GJ32-SG,712GJ32,NSE
5479,719KL51-SG,719KL51,NSE
21719,67PN30-SG,67PN30,NSE
3464,INDIGRID-NJ,INDIGRID,NSE
11703,ALKEM-EQ,ALKEM,NSE
9725,772RJ35-SG,772RJ35,NSE
25468,PAISALO-EQ,PAISALO,NSE
12607,MRO-TEK-BL,MRO-TEK,NSE
11253,WELSPUNIND-EQ,WELSPUNIND,NSE
11179,CLOUD-SM,CLOUD,NSE
6988,683KA31-SG,683KA31,NSE
8676,ABSLFTTQDG-MF,ABSLFTTQDG,NSE
30960,UDAIPIPIII-MF,UDAIPIPIII,NSE
14089,IGPL-BL,IGPL,NSE
1839,653TN31-SG,653TN31,NSE
10906,753AS32-SG,753AS32,NSE
15179,ECLERX-EQ,ECLERX,NSE
14030,IBUCCREDIT-NK,IBUCCREDIT,NSE
3976,GS311223C-GS,GS311223C,NSE
7451,DSPN50ETF-EQ,DSPN50ETF,NSE
14932,ISMTLTD-EQ,ISMTLTD,NSE
22138,698TR30-SG,698TR30,NSE
6068,AIROLAM-EQ,AIROLAM,NSE
5054,GRINFRA-EQ,GRINFRA,NSE
14940,MAHINDCIE-BL,MAHINDCIE,NSE
3800,SGBJU29III-GB,SGBJU29III,NSE
22132,694TN25-SG,694TN25,NSE
5734,AXISCETF-BL,AXISCETF,NSE
13800,MANALIPETC-BL,MANALIPETC,NSE
20774,705AS30-SG,705AS30,NSE
11547,HDFCLOWVOL-EQ,HDFCLOWVOL,NSE
10558,782PN42-SG,782PN42,NSE
9433,763HR29-SG,763HR29,NSE
22243,EBBETF0425-EQ,EBBETF0425,NSE
7422,MONQ50-EQ,MONQ50,NSE
25789,KANANIIND-BL,KANANIIND,NSE
12253,BEML-BL,BEML,NSE
5992,706MZ34-SG,706MZ34,NSE
11285,764MH32-SG,764MH32,NSE
7184,706GS2046-GS,706GS2046,NSE
22214,717GJ30-SG,717GJ30,NSE
8953,ELDEHSG-EQ,ELDEHSG,NSE
17263,ARMANFIN-EQ,ARMANFIN,NSE
5946,ICICI1298-NB,ICICI1298,NSE
22375,667TN50-SG,667TN50,NSE
11304,LUXIND-BL,LUXIND,NSE
2398,722KA38-SG,722KA38,NSE
11582,TRACXN-EQ,TRACXN,NSE
2965,KALYANKJIL-BL,KALYANKJIL,NSE
13379,761TN32A-SG,761TN32A,NSE
30839,PILITA-BL,PILITA,NSE
19438,AHLEAST-EQ,AHLEAST,NSE
6895,662PY28-SG,662PY28,NSE
29983,UFDQIPIPVI-MF,UFDQIPIPVI,NSE
12847,KRISHANA-EQ,KRISHANA,NSE
10791,NUCLEUS-EQ,NUCLEUS,NSE
9539,SAKAR-EQ,SAKAR,NSE
21365,SALASAR-BL,SALASAR,NSE
13414,RSYSTEMS-EQ,RSYSTEMS,NSE
17894,SREIBNPNCD-YB,SREIBNPNCD,NSE
13920,PLASTIBLEN-EQ,PLASTIBLEN,NSE
17974,SBICARD-BL,SBICARD,NSE
2939,RUBYMILLS-EQ,RUBYMILLS,NSE
14366,IDEA-EQ,IDEA,NSE
8828,GAEL-EQ,GAEL,NSE
6548,GRPLTD-BL,GRPLTD,NSE
21254,ICICILOVOL-EQ,ICICILOVOL,NSE
16874,TATACAPHSG-NA,TATACAPHSG,NSE
10247,782HP32-SG,782HP32,NSE
13639,JMFINANCIL-BL,JMFINANCIL,NSE
11884,MANINDS-EQ,MANINDS,NSE
20311,718AS29-SG,718AS29,NSE
19211,HMVL-EQ,HMVL,NSE
12211,ANDHRAPAP-BL,ANDHRAPAP,NSE
15044,DELTACORP-EQ,DELTACORP,NSE
5052,CLEAN-BL,CLEAN,NSE
22193,582TS24-SG,582TS24,NSE
6557,692RJ31-SG,692RJ31,NSE
18002,UNITEDTEA-BL,UNITEDTEA,NSE
12196,ALLSEC-BL,ALLSEC,NSE
13134,763KA40-SG,763KA40,NSE
31484,NHPC-N3,NHPC,NSE
99926033,Nifty 200,NIFTY 200,NSE
17438,OIL-EQ,OIL,NSE
12612,MUKANDLTD-BL,MUKANDLTD,NSE
235,AAKASH-EQ,AAKASH,NSE
12976,MAHAPEXLTD-BL,MAHAPEXLTD,NSE
2183,SUNDARMHLD-EQ,SUNDARMHLD,NSE
12111,MOREPENLAB-BL,MOREPENLAB,NSE
5844,IBULHSGFIN-NP,IBULHSGFIN,NSE
12325,DCMSHRIRAM-BL,DCMSHRIRAM,NSE
20642,JINDWORLD-EQ,JINDWORLD,NSE
13038,755BR32A-SG,755BR32A,NSE
9624,L&TFINANCE-NO,L&TFINANCE,NSE
7325,DCMSRIND-EQ,DCMSRIND,NSE
4093,GS121224C-GS,GS121224C,NSE
6429,RSSOFTWARE-EQ,RSSOFTWARE,NSE
840,651HP30-SG,651HP30,NSE
5556,685BR30-SG,685BR30,NSE
8956,ELDEHSG-BL,ELDEHSG,NSE
13788,91D200423-TB,91D200423,NSE
2891,SGBMAY26-GB,SGBMAY26,NSE
24951,L&TFH-BL,L&TFH,NSE
3995,GS090324C-GS,GS090324C,NSE
21430,THEINVEST-BL,THEINVEST,NSE
1497,SHIVAMILLS-EQ,SHIVAMILLS,NSE
10962,745AP40-SG,745AP40,NSE
17821,ARSHIYA-EQ,ARSHIYA,NSE
14169,91D180523-TB,91D180523,NSE
10881,SFMP64GD-MF,SFMP64GD,NSE
14523,ICRA-EQ,ICRA,NSE
22188,765TS30-SG,765TS30,NSE
7731,IBULHSGFIN-NY,IBULHSGFIN,NSE
15259,RPOWER-EQ,RPOWER,NSE
7242,METROBRAND-EQ,METROBRAND,NSE
23,67JK30-SG,67JK30,NSE
11260,HDFCVALUE-EQ,HDFCVALUE,NSE
22421,677KA33-SG,677KA33,NSE
20860,696HR40-SG,696HR40,NSE
12072,SCPL-EQ,SCPL,NSE
8049,DHANILOANS-NT,DHANILOANS,NSE
18172,BPF01QDD-MF,BPF01QDD,NSE
5566,685WB31-SG,685WB31,NSE
21898,509KL23-SG,509KL23,NSE
18255,SPAL-BL,SPAL,NSE
18567,LTTS-BL,LTTS,NSE
12591,MCDOWELL-N-BL,MCDOWELL-N,NSE
1467,AKZOINDIA-EQ,AKZOINDIA,NSE
15002,SUPREMEINF-EQ,SUPREMEINF,NSE
20329,CGCL-EQ,CGCL,NSE
14925,PURVA-BL,PURVA,NSE
2439,NKIND-EQ,NKIND,NSE
13978,TANLA-BL,TANLA,NSE
6482,70WB31A-SG,70WB31A,NSE
3066,SESHAPAPER-EQ,SESHAPAPER,NSE
12566,LYKALABS-BL,LYKALABS,NSE
9938,IBMFNIFTY-BL,IBMFNIFTY,NSE
12472,INDIACEM-BL,INDIACEM,NSE
5763,SANSERA-BL,SANSERA,NSE
21342,STEELXIND-BL,STEELXIND,NSE
11711,364D271023-TB,364D271023,NSE
2650,DRCSYSTEMS-BL,DRCSYSTEMS,NSE
10648,773GJ32-SG,773GJ32,NSE
9874,GOLDTECH-EQ,GOLDTECH,NSE
2913,693SK31-SG,693SK31,NSE
12817,TATAMOTORS-BL,TATAMOTORS,NSE
12082,HINDCOMPOS-BL,HINDCOMPOS,NSE
6236,3IINFOLTD-BL,3IINFOLTD,NSE
10052,SFMP6DR-MF,SFMP6DR,NSE
5969,691AS31-SG,691AS31,NSE
466,705MH32-SG,705MH32,NSE
22128,670TN50-SG,670TN50,NSE
18523,CUPID-BL,CUPID,NSE
5335,702UP31-SG,702UP31,NSE
31758,NTPC-N1,NTPC,NSE
7848,BIL-EQ,BIL,NSE
21644,724AP33-SG,724AP33,NSE
17673,ALOKINDS-BL,ALOKINDS,NSE
99926014,Nifty Midcap 50,NIFTY MIDCAP 50,NSE
15306,BANG-BL,BANG,NSE
6480,698RJ31A-SG,698RJ31A,NSE
7129,ZODIAC-EQ,ZODIAC,NSE
2724,664BR25-SG,664BR25,NSE
3339,SUNDARMFIN-EQ,SUNDARMFIN,NSE
13359,KFINTECH-EQ,KFINTECH,NSE
12971,PRITIKA-SM,PRITIKA,NSE
341,BALRAMCHIN-EQ,BALRAMCHIN,NSE
11302,182D300323-TB,182D300323,NSE
3024,JINDALSAW-EQ,JINDALSAW,NSE
13756,SHIVAMAUTO-EQ,SHIVAMAUTO,NSE
4039,GS020724C-GS,GS020724C,NSE
9427,SILVERTUC-BL,SILVERTUC,NSE
8138,732AS32-SG,732AS32,NSE
12235,BAJAJHIND-BL,BAJAJHIND,NSE
3470,INDIGRID-NK,INDIGRID,NSE
9809,364D010623-TB,364D010623,NSE
21990,649MP24-SG,649MP24,NSE
18014,WHIRLPOOL-BL,WHIRLPOOL,NSE
9256,NILAINFRA-BL,NILAINFRA,NSE
3062,EC3DG-MF,EC3DG,NSE
5499,SFMP49GD-MF,SFMP49GD,NSE
12244,BANKBEES-BL,BANKBEES,NSE
11843,IBULHSGFIN-ZJ,IBULHSGFIN,NSE
3695,645BR27-SG,645BR27,NSE
1570,GMMPFAUDLR-EQ,GMMPFAUDLR,NSE
9599,DELHIVERY-EQ,DELHIVERY,NSE
20828,HUDCO-BL,HUDCO,NSE
12291,CENTEXT-BL,CENTEXT,NSE
22210,725TS28-SG,725TS28,NSE
1215,653HP29-SG,653HP29,NSE
3200,678AP39-SG,678AP39,NSE
14440,NAHARSPING-EQ,NAHARSPING,NSE
6472,TECH-BL,TECH,NSE
13228,ABSLFTUBDG-MF,ABSLFTUBDG,NSE
2380,708CG29-SG,708CG29,NSE
99926050,Nifty GS 10Yr,NIFTY GS 10YR,NSE
13045,LIQUIDBEES-BL,LIQUIDBEES,NSE
7115,817GS2044-GS,817GS2044,NSE
20800,BHAGYANGR-BL,BHAGYANGR,NSE
13926,ARISTO-SM,ARISTO,NSE
4007,CORALFINAC-EQ,CORALFINAC,NSE
15414,TWL-EQ,TWL,NSE
21980,729MP30-SG,729MP30,NSE
19734,GPPL-BL,GPPL,NSE
21214,728GJ29-SG,728GJ29,NSE
17984,UTIRQP33P1-MF,UTIRQP33P1,NSE
10417,DYCL-EQ,DYCL,NSE
15228,UJJIVANSFB-EQ,UJJIVANSFB,NSE
8149,DEVIT-BE,DEVIT,NSE
24225,RELAXO-EQ,RELAXO,NSE
6870,617GS2023-GS,617GS2023,NSE
8776,H1876D46RD-MF,H1876D46RD,NSE
14594,FORTIS-BL,FORTIS,NSE
12622,NATCOPHARM-BL,NATCOPHARM,NSE
11424,77KL47-SG,77KL47,NSE
10857,182D020323-TB,182D020323,NSE
8587,743TN47-SG,743TN47,NSE
10642,795TS37-SG,795TS37,NSE
2283,MRPL-EQ,MRPL,NSE
27070,VSSL-BL,VSSL,NSE
8974,752AP38-SG,752AP38,NSE
21914,716KL30-SG,716KL30,NSE
2372,63PY26-SG,63PY26,NSE
936,DPABHUSHAN-EQ,DPABHUSHAN,NSE
8625,SHRIRAMFIN-YW,SHRIRAMFIN,NSE
13407,364D281223-TB,364D281223,NSE
13332,SOLARINDS-EQ,SOLARINDS,NSE
11447,CMRSL-SM,CMRSL,NSE
7456,DSPQ50ETF-EQ,DSPQ50ETF,NSE
10474,805RJ37-SG,805RJ37,NSE
4880,696GA31-SG,696GA31,NSE
154,APCOTEXIND-EQ,APCOTEXIND,NSE
13153,UTIDGR35P2-MF,UTIDGR35P2,NSE
25900,MINDACORP-BL,MINDACORP,NSE
14551,NXTDIGITAL-BL,NXTDIGITAL,NSE
12933,SHRIRAMFIN-Z9,SHRIRAMFIN,NSE
20109,718BR30-SG,718BR30,NSE
18096,JUBLFOOD-EQ,JUBLFOOD,NSE
5416,697AS31-SG,697AS31,NSE
6898,826GS2027-GS,826GS2027,NSE
22171,729UK29-SG,729UK29,NSE
3127,BARBEQUE-EQ,BARBEQUE,NSE
2413,722RJ41-SG,722RJ41,NSE
11979,HTMEDIA-EQ,HTMEDIA,NSE
760,CGPOWER-EQ,CGPOWER,NSE
193,ARVIND-EQ,ARVIND,NSE
21487,STEL-BL,STEL,NSE
4314,GS151225C-GS,GS151225C,NSE
12586,MARKSANS-BL,MARKSANS,NSE
7193,662GS2051-GS,662GS2051,NSE
4899,72KL56-SG,72KL56,NSE
13955,PARACABLES-BE,PARACABLES,NSE
10553,789WB37-SG,789WB37,NSE
302,685RJ30-SG,685RJ30,NSE
20456,APCL-BL,APCL,NSE
3345,SUNDRMFAST-EQ,SUNDRMFAST,NSE
19928,HUDCO-N8,HUDCO,NSE
12545,SFMP72DD-MF,SFMP72DD,NSE
15239,BIRLAMONEY-EQ,BIRLAMONEY,NSE
1143,SDL24BEES-EQ,SDL24BEES,NSE
13400,BHAGERIA-EQ,BHAGERIA,NSE
79,ALEMBICLTD-EQ,ALEMBICLTD,NSE
19376,SPCENET-BL,SPCENET,NSE
11957,IDFC-EQ,IDFC,NSE
17550,IF2DPD-MF,IF2DPD,NSE
12496,ITDCEM-BL,ITDCEM,NSE
14562,ZENITHSTL-EQ,ZENITHSTL,NSE
4368,GS200326C-GS,GS200326C,NSE
4750,689GA31-SG,689GA31,NSE
9871,804AP41-SG,804AP41,NSE
5679,691MH34-SG,691MH34,NSE
12238,JAIBALAJI-BL,JAIBALAJI,NSE
21893,722PN32-SG,722PN32,NSE
18162,BPF02RMR-MF,BPF02RMR,NSE
1412,AGI-EQ,AGI,NSE
25641,IDBIGOLD-BL,IDBIGOLD,NSE
12652,ORIENTPPR-BL,ORIENTPPR,NSE
9622,L&TFINANCE-NN,L&TFINANCE,NSE
1077,659HR30-SG,659HR30,NSE
7287,JTLIND-EQ,JTLIND,NSE
22140,717TR30-SG,717TR30,NSE
2168,RAJMET-EQ,RAJMET,NSE
7194,657GS2033-GS,657GS2033,NSE
17511,INCREDIBLE-BE,INCREDIBLE,NSE
19234,LAURUSLABS-EQ,LAURUSLABS,NSE
99926044,Nifty50 TR 1x Inv,NIFTY50 TR 1X INV,NSE
17400,NHPC-EQ,NHPC,NSE
7249,METROBRAND-BL,METROBRAND,NSE
29553,ICICINIFTY-EQ,ICICINIFTY,NSE
5554,495ML24-SG,495ML24,NSE
19544,HDFCMFGETF-BL,HDFCMFGETF,NSE
12508,JBCHEPHARM-BL,JBCHEPHARM,NSE
5031,TCFSL-NC,TCFSL,NSE
9872,804AP42-SG,804AP42,NSE
12530,KAKATCEM-BL,KAKATCEM,NSE
13631,SKYGOLD-EQ,SKYGOLD,NSE
13298,VISASTEEL-BE,VISASTEEL,NSE
22457,671TS50-SG,671TS50,NSE
7370,DATAPATTNS-BL,DATAPATTNS,NSE
19441,AHLEAST-BL,AHLEAST,NSE
5373,DEVYANI-EQ,DEVYANI,NSE
17584,FISTP2WDPD-MF,FISTP2WDPD,NSE
15151,MADHAV-EQ,MADHAV,NSE
12827,TEXINFRA-BL,TEXINFRA,NSE
16675,BAJAJFINSV-EQ,BAJAJFINSV,NSE
18628,IBULHSGFIN-NA,IBULHSGFIN,NSE
99926058,NIFTY100 LowVol30,NIFTY100 LOWVOL30,NSE
17537,MGL-BL,MGL,NSE
5857,IBULHSGFIN-NT,IBULHSGFIN,NSE
1212,635MH28-SG,635MH28,NSE
12284,CANFINHOME-BL,CANFINHOME,NSE
14162,766UP33-SG,766UP33,NSE
11275,TVTODAY-EQ,TVTODAY,NSE
10226,364D290623-TB,364D290623,NSE
2245,705RJ31-SG,705RJ31,NSE
4037,AUSOMENT-EQ,AUSOMENT,NSE
11295,772WB38-SG,772WB38,NSE
305,BAJAJHLDNG-EQ,BAJAJHLDNG,NSE
3237,JTEKTINDIA-EQ,JTEKTINDIA,NSE
2623,HERANBA-BL,HERANBA,NSE
12316,CGPOWER-BL,CGPOWER,NSE
31967,NHBTF2014-N3,NHBTF2014,NSE
12416,GTL-BL,GTL,NSE
1015,688WB40-SG,688WB40,NSE
18181,FICRFD3GPD-MF,FICRFD3GPD,NSE
7813,714KA32-SG,714KA32,NSE
21933,778MH29-SG,778MH29,NSE
4755,683TN31-SG,683TN31,NSE
5788,MASPTOP50-BL,MASPTOP50,NSE
17664,SGBFEB28IX-GB,SGBFEB28IX,NSE
9884,TNTELE-BE,TNTELE,NSE
12345,763TN47-SG,763TN47,NSE
12048,UTIRAP35P1-MF,UTIRAP35P1,NSE
11604,777JK37-SG,777JK37,NSE
3665,683MH32A-SG,683MH32A,NSE
7685,MONARCH-BL,MONARCH,NSE
5859,IBULHSGFIN-NU,IBULHSGFIN,NSE
4391,GULFOILLUB-EQ,GULFOILLUB,NSE
21786,672PN30-SG,672PN30,NSE
9919,NEOGEN-BL,NEOGEN,NSE
12905,ZENITHEXPO-BL,ZENITHEXPO,NSE
10678,KOTAKMNC-BL,KOTAKMNC,NSE
9157,DHANILOANS-N6,DHANILOANS,NSE
10728,INDIAMART-BL,INDIAMART,NSE
815,BSHSL-BL,BSHSL,NSE
380,BBTC-EQ,BBTC,NSE
12978,NPBET-EQ,NPBET,NSE
10733,SPORTKING-EQ,SPORTKING,NSE
8151,DEVIT-BL,DEVIT,NSE
3939,GS101023C-GS,GS101023C,NSE
15409,NESCO-EQ,NESCO,NSE
7258,MEDPLUS-BL,MEDPLUS,NSE
4292,ECLFINANCE-NK,ECLFINANCE,NSE
22217,729GA29-SG,729GA29,NSE
24969,WINDMACHIN-EQ,WINDMACHIN,NSE
20915,722AS29-SG,722AS29,NSE
20850,722AS30-SG,722AS30,NSE
10956,745BR32-SG,745BR32,NSE
5049,CLEAN-EQ,CLEAN,NSE
6947,GANECOS-BL,GANECOS,NSE
21934,76MH30-SG,76MH30,NSE
25020,BODALCHEM-BL,BODALCHEM,NSE
1950,66KA37-SG,66KA37,NSE
12065,CYBERMEDIA-BL,CYBERMEDIA,NSE
3570,UCALFUEL-EQ,UCALFUEL,NSE
27040,TBZ-BL,TBZ,NSE
6652,IFCI-NM,IFCI,NSE
311,697KA31-SG,697KA31,NSE
7055,696TS45-SG,696TS45,NSE
21994,705NL30-SG,705NL30,NSE
19142,UMESLTD-EQ,UMESLTD,NSE
5880,596PY26-SG,596PY26,NSE
11288,765RJ32A-SG,765RJ32A,NSE
12879,VISESHINFO-BL,VISESHINFO,NSE
12595,BOSCHLTD-BL,BOSCHLTD,NSE
7156,683TN31A-SG,683TN31A,NSE
155,568MH24-SG,568MH24,NSE
17933,BEARDSELL-EQ,BEARDSELL,NSE
31478,ORBTEXP-BL,ORBTEXP,NSE
1221,66HP30-SG,66HP30,NSE
1239,658UP30-SG,658UP30,NSE
18157,HATHWAY-BL,HATHWAY,NSE
8852,INDRAMEDCO-BE,INDRAMEDCO,NSE
